text	label
5. 접시에 미나리강회를 담고 초고추장과 함께 곁들여 주세요.	O O O O CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT O O O CV_SEASONING CV_SEASONING CV_SEASONING O O O O O O
4. 구수한 향을 음미하며 따뜻할 때 맛있게 드세요!	O O O O O O O O O O O O O O O O O
3. 감자는 껍질을 벗기고 반으로 자르고 모서리를 다듬어주세요. 대파는 반으로 갈라 6센치 길이로 자르고, 고추는 어슷하게 썰어주세요. 깻잎은 굵게 채를 썰어주세요.	O O CV_INGREDIENT O O O O O O O O O O O O O O O O CV_INGREDIENT O O O O O O O O O O O O CV_INGREDIENT O O O O O O O O O O CV_INGREDIENT O O O O O O O O O
4. 삶은 시래기는 흐르는 물에 흔들어 씻은 후 굵은 줄기 부분의 껍질을 벗기고 3등분으로 자르고 시래기 양념 재료를 넣어 밑간을 해주세요.	O O CV_STATE CV_STATE CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
5. 고기가 부드럽게 익으면 돼지등뼈를 건지고 향신 야채는 체에 밭쳐 육수를 준비해주세요.	O O O O O O O O O CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT O O O CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT O O O O O CV_SEASONING O O O O O O
(부족한 간은 소금을 가감해서 조절해주세요.)	O O O O O CV_SEASONING O O O O O O O O O
1. 낙지는 내장과 먹물을 뺀 후 굵은 소금과 밀가루로 바락바락 문질러 씻은 다음 약간의 소금을 넣은 끓는 물에 살짝 데쳐주세요.	O O CV_INGREDIENT O O O O O O O O CV_STATE CV_STATE CV_SEASONING O CV_SEASONING O O O O O O O O O O O O O O O O O O O O O O O O O O
2. 데친 낙지는 양념이 잘 베어들 수 있게 빨판 뒤쪽에 가로로 칼집을 넣고 6센치 길이로 잘라주세요.	O O CV_STATE CV_STATE CV_INGREDIENT O CV_SEASONING O O O O O O O O O O O O O O O O O O O O O O O O O O O O
3. 느타리버섯은 끓는 물에 살짝 데쳐 찬물에 헹궈 물기를 제거하고 꽈리고추는 양념이 잘 밸 수 있도록 꼬치로 구멍을 2~3군데 뚫어 준비해주세요. 볼에 양념장 재료를 넣어 고루 섞어주세요.	O O CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT O O O O O O O O O O O O O O O O O CV_INGREDIENT CV_SEASONING O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
4. 낙지-느타리버섯-꽈리고추-낙지 순으로 두 번 반복해서 꼬치에 꿰어 양념장을 앞 뒤로 골고루 발라주세요.	O O CV_INGREDIENT O CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT O CV_INGREDIENT O CV_INGREDIENT O O O O O O O O O O CV_SEASONING CV_SEASONING O O O O O O O O O
6. 뾰죡한 꼬치 양쪽 끝을 자른 후 접시에 낙지 꼬치구이를 담고 통깨를 뿌려주세요.	O O O CV_INGREDIENT O O O O O O O O CV_INGREDIENT O CV_INGREDIENT O O O CV_SEASONING CV_SEASONING O O O O O
1. 톳은 깨끗이 씻어 불순물을 제거해주세요. 끓는 물에 약간의 소금과 톳을 넣은 후 색깔이 녹색으로 변하면 건져 내 찬물에 헹궈 물기를 빼주세요. 	O O CV_INGREDIENT O O O O O O O O O O O O O O O O O CV_SEASONING O CV_SEASONING O O O O O O O O O O O O O O O O O O O O O
2. 데친 톳은 3~4cm 정도의 길이로 자르고 홍고추는 씨를 뺀 후 2cm 길이로 얇게 채를 썰어주세요. 쪽파는 송송 썰어주세요.	O O CV_STATE CV_STATE CV_INGREDIENT O O O O O O O O O O O CV_INGREDIENT CV_INGREDIENT O O O O O O O O O O O O O O O O O O O CV_INGREDIENT CV_INGREDIENT O O O O O O O O
3. 두부는 칼을 눕혀가며 으깬 후 면 보자기에 넣어 물기를 꼭 짜주세요.	O O CV_INGREDIENT O O O O O O O O O O O O O O O O O O O O O O O
4. 잔 새우는 체에 넣고 흔들어 이물질을 제거하고 마른 팬에 볶아주세요.	O O O CV_INGREDIENT O O O O O O O O O O O O O O O O O O O O
5. 볼에 두부와 톳, 양념재료를 넣어 골고루 섞고 볶은 잔새우와 쪽파, 홍고추를 넣어 가볍게 섞어주세요.	O O O O CV_INGREDIENT O CV_INGREDIENT O O O O O O O O O CV_STATE CV_STATE CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT O CV_INGREDIENT CV_INGREDIENT O CV_INGREDIENT CV_INGREDIENT O O O O O O O O O O
6. 접시에 톳나물 무침을 담고 통깨를 뿌려 맛있게 즐겨주세요.	O O O O CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT O O O CV_SEASONING CV_SEASONING O O O O O O O O
1. 데친 쑥은 듬성듬성 자르고 양파는 채를 썰어주세요. 볼에 양념장 재료를 넣어 섞어주세요.	O O CV_STATE CV_STATE CV_INGREDIENT O O O O O O O CV_INGREDIENT O O O O O O O O O O CV_SEASONING CV_SEASONING CV_SEASONING O O O O O O O O
(기호에 따라 쑥을 갈아 만드셔도 돼요)	O O O O CV_INGREDIENT O O O O O O O
2. 볼에 쑥과 찹쌀가루, 소금을 넣어 섞은 후 물을 넣어가며 반죽을 만든 후 양파를 넣어 섞어주세요.	O O O O CV_INGREDIENT O CV_SEASONING CV_SEASONING O CV_SEASONING O O O O O O CV_SEASONING O O O O CV_SEASONING O O O CV_INGREDIENT O O O O O O O O
3. 달군 팬에 식용유를 두른 후 쑥전 반죽을 넣어 노릇하게 구워주세요.	O O O O O O CV_SEASONING O O O CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT O O O O O O O O O O
4. 쑥 찹쌀전과 양념장을 곁들여 맛있게 즐겨주세요.	O O CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT O CV_SEASONING CV_SEASONING O O O O O O O O
1. 손질한 시금치, 보리새우, 다진마늘을 준비해 주세요.	O O CV_STATE CV_STATE CV_INGREDIENT O CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT O CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT O O O O O O
2. 냄비에 보리새우를 먼저 넣고 볶다가, 분량의 물과 된장, 국간장, 다진 마늘을 넣고 끓여주세요.	O O O O CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT O O O O O O O O O CV_SEASONING O CV_SEASONING O CV_SEASONING CV_SEASONING CV_SEASONING O CV_STATE CV_INGREDIENT O O O O O O O
4. 된장국 맛이 잘 우러날 때까지 끓여주세요.	O O O O O O O O O O O O O O O O
또한, 볶음요리에 활용하면 고소하고 바삭하게 즐길 수 있어요.	O O O O O O O O O O O O O O O O O O O
1. 순대는 한입크기로 자르고 양파, 당근, 양배추는 굵게 채를 썰어주세요. 깻잎은 얇게 채를 썰고 대파와 청양고추는 어슷하게 썰어주세요. 볼에 양념소스 재료를 넣어 섞어주세요.	O O CV_INGREDIENT O O O O O O O O CV_INGREDIENT O CV_INGREDIENT O CV_INGREDIENT O O O O O O O O O O CV_INGREDIENT O O O O O O CV_INGREDIENT O CV_INGREDIENT CV_INGREDIENT O O O O O O O O O O O O O O O O O O O O O O O
3. 대파와 청양고추를 넣어 볶다가 마지막에 들깻가루를 뿌려 볶아주세요.	O O CV_INGREDIENT O CV_INGREDIENT CV_INGREDIENT O O O O O O O CV_SEASONING O O O O O O
4. 접시에 순대볶음을 담고 깻잎채와 통깨를 뿌려주세요.	O O O O CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT O O O CV_SEASONING CV_SEASONING CV_SEASONING O O O O O
1. 취나물은 질긴 잎과 굵은 줄기부분을 자르고 깨끗이 씻어주세요.	O O CV_INGREDIENT CV_INGREDIENT O O O O O O O O O O O O O O O O O O
2. 끓는 물에 약간의 소금과 취나물을 넣어주세요. 줄기가 부드럽게 데쳐지면 건져내 찬물에 헹구고, 물기를 적당히 짠 후 먹기 좋게 잘라주세요.	O O O O O O O O CV_SEASONING O CV_INGREDIENT CV_INGREDIENT O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
3. 볼에 데친 취나물과 양념 재료를 넣고, 양념이 고루 배도록 조물조물 무쳐주세요.	O O O O CV_STATE CV_STATE CV_INGREDIENT CV_INGREDIENT O O O O O O O O O O O O O O O O O O O O O
4. 접시에 취나물무침을 담고 통깨를 뿌려 즐겨주세요.	O O O O CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT O O O CV_SEASONING CV_SEASONING O O O O O O
2. 파는 송송, 양파는 잘게 다져주세요.	O O CV_INGREDIENT O O O O CV_INGREDIENT O O O O O O O
3. 밑간한 닭고기에 치킨튀김가루를 묻혀주세요.	O O CV_STATE CV_STATE CV_STATE CV_INGREDIENT O CV_SEASONING CV_SEASONING CV_SEASONING CV_SEASONING O O O O O
4. 튀김옷을 입힌 닭에 식용유를 넣어 버무려주세요.	O O CV_STATE CV_STATE CV_STATE CV_STATE CV_INGREDIENT O CV_SEASONING O O O O O O O O
(에어프라이어를 활용해 만들기 위해 식용유에 버무리는 것으로, 기름에 튀겨 만드실 경우 이 과정은 생략해주세요)	O O O O O O O O O O CV_SEASONING O O O O O O O CV_SEASONING O O O O O O O O O O O O O O
6. 달군 팬에 소스재료를 넣고, 소스가 바글바글 끓으면 닭튀김을 넣어 버무린 후 다진 파와 통깨를 뿌려주세요.	O O O O O O O O O O O O O O O O O O O O O CV_SEASONING CV_SEASONING CV_SEASONING O O O O O O CV_STATE CV_INGREDIENT O CV_SEASONING CV_SEASONING O O O O O
7. 알맞은 그릇에 담아 맛있게 즐겨주세요.	O O O O O O O O O O O O O O
1. 어묵은 먹기 좋게 채를 썰어준 후, 끓는 물에 살짝 데쳐 기름기를 빼 주세요. (어묵을 체에 넣고 뜨거운 물을 부어주셔도 돼요)	O O CV_INGREDIENT O O O O O O O O O O O O O O CV_SEASONING O O O O O O O O O O O O CV_INGREDIENT O O O O O CV_SEASONING O O O O O O O O O
2. 양파는 채를 썰고, 꽈리고추는 반으로 잘라 어슷하게 잘라주세요.	O O CV_INGREDIENT O O O O O O CV_INGREDIENT O O O O O O O O O O O
5. 반찬으로 맛있게 즐겨주세요.	O O O O O O O O O O
6. 마지막에 새알심을 넣고 설탕과 소금으로 간을 맞춰주세요.	O O O O CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT O O O CV_SEASONING O CV_SEASONING O O O O O O O
(기호에 따라 설탕 또는 올리고당을 가감해 즐겨주셔도 좋아요)	O O O O CV_SEASONING O CV_SEASONING CV_SEASONING CV_SEASONING O O O O O O O O O O
(미역줄기를 끓는 물에 데치면, 비린맛도 줄어들고 부드러운 미역줄기볶음을 만들 수 있답니다)	O CV_INGREDIENT CV_INGREDIENT O O O O O O O O O O O O O O O O O CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT O O O O O O
2. 미역줄기는 6센치 길이로 먹기좋게 자르고, 굵은 줄기는 손으로 찢어주세요. 당근과 양파는 곱게 채를 썰어주세요.	O O CV_INGREDIENT CV_INGREDIENT O O O O O O O O O O O O O O O O O O O O O O O O CV_INGREDIENT O CV_INGREDIENT O O O O O O O O O O
3. 팬에 식용유를 두르고 다진마늘을 볶다가 양파와 당근, 미역줄기를 넣어주세요. 재료들이 부드러워질 때까지 볶다가 양념재료를 넣어 볶아주세요.	O O O O CV_SEASONING O O O CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT O O O CV_INGREDIENT O CV_INGREDIENT O CV_INGREDIENT CV_INGREDIENT O O O O O O O O O O O O O O O O O O O O O O O O O O
(부족한 간은 소금으로 가감해주세요.)	O O O O O CV_SEASONING O O O O O O O
4. 접시에 미역줄기볶음을 담고 통깨를 뿌려주세요.	O O O O CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT O O O CV_SEASONING CV_SEASONING O O O O O
2. 봄동은 깨끗이 씻어 먹기좋은 크기로 잘라주세요. 대파, 청양고추와 홍고추는 어슷썰어주세요. 	O O CV_INGREDIENT CV_INGREDIENT O O O O O O O O O O O O O O CV_INGREDIENT O CV_INGREDIENT CV_INGREDIENT O CV_INGREDIENT CV_INGREDIENT O O O O O O O O
5. 마지막으로 대파, 청양고추와 홍고추를 넣어 한소끔 더 끓여 완성해주세요.  	O O O O CV_INGREDIENT O CV_INGREDIENT CV_INGREDIENT O CV_INGREDIENT CV_INGREDIENT O O O O O O O O O O O O O
*부족한 간은 진간장 또는 소금으로 맞추어 주세요. 	O O O O O CV_SEASONING CV_SEASONING CV_SEASONING O CV_SEASONING O O O O O O
1. 볼에 달걀과 소금, 맛술을 넣고 잘 풀어주세요.	O O O O CV_INGREDIENT O CV_SEASONING O CV_SEASONING CV_SEASONING O O O O O O O O
2. 냄비에 물을 붓고 끓어오르면 송송 썬 대파를 넣어주세요. 풀어둔 달걀 물을 채반에 받쳐 넣어주세요.	O O O O CV_SEASONING O O O O O O O CV_STATE CV_STATE CV_STATE CV_INGREDIENT O O O O O O CV_STATE CV_STATE CV_SEASONING CV_SEASONING O O O O O O O O O O
3. 달걀이 떠오르면 새우젓과 국간장으로 간을 해 한소끔 끓여 완성해 주세요. 	O O CV_INGREDIENT O O O CV_SEASONING CV_SEASONING O CV_SEASONING CV_SEASONING CV_SEASONING O O O O O O O O O O O O O
4. 그릇에 담고 송송 썬 대파와 후춧가루를 뿌려 맛있게 즐겨 주세요.	O O O O O O CV_STATE CV_STATE CV_STATE CV_SEASONING O CV_SEASONING CV_SEASONING O O O O O O O O
1. 무는 껍질을 벗기고 두께 2센치 정도로 반달모양으로 썰고 양파는 굵게 채를 썰어주세요. 청양고추와 홍고추, 대파는 어슷하게 썰어주세요. 볼에 양념재료를 넣어 섞어주세요.	O O CV_INGREDIENT O O O O O O O O O O O O O O O O O CV_INGREDIENT O O O O O O O O O O CV_INGREDIENT CV_INGREDIENT O CV_INGREDIENT CV_INGREDIENT O CV_INGREDIENT O O O O O O O O O O O O O O O O O O O O O O
1. 오징어는 껍질을 벗겨 잘게 자르고 새우살과 굴, 조갯살은 소금물에 흔들어 씻어주세요.	O O CV_INGREDIENT O O O O O O O O CV_INGREDIENT CV_INGREDIENT O CV_INGREDIENT O CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT O CV_SEASONING CV_SEASONING O O O O O O O O
(해물을 데친 물은 버리지 말고, 따로 차게 식혀 준비해주세요. 반죽재료로 사용됩니다)	O CV_INGREDIENT O O O O O O O O O O O O O O O O O O O O O O O O O O O
3. 쪽파는 다듬어 깨끗이 씻은 후 쪽파의 머리부분이 굵으면 반으로 가르고, 프라이팬 길이에 맞게 잘라주세요. 홍고추, 청양고추는 어슷하게 썰어주세요.	O O CV_INGREDIENT CV_INGREDIENT O O O O O O O CV_INGREDIENT CV_INGREDIENT O O O O O O O O O O O O O O O O O O O O O O CV_INGREDIENT CV_INGREDIENT O CV_INGREDIENT CV_INGREDIENT O O O O O O O O O O
4. 볼에 반죽재료를 넣어 섞고, 달걀은 약간의 소금을 넣고 풀어 달걀물을 만들어주세요	O O O O CV_SEASONING CV_SEASONING O O O O O O CV_INGREDIENT O O O CV_SEASONING O O O O CV_SEASONING CV_SEASONING O O O O O
5. 달군 팬에 기름을 넉넉히 두르고, 반죽을 한 국자 올려 둥글게 펴주세요. 그 위에 쪽파를 가지런히 펼쳐 얹고, 해물을 올린 후 반죽을 살짝 뿌려주세요.	O O O O O O CV_SEASONING O O O O O O CV_INGREDIENT O O O O O O O O O O O O O O CV_INGREDIENT CV_INGREDIENT O O O O O O O O CV_INGREDIENT O O O CV_INGREDIENT O O O O O O
6. 앞, 뒤를 노릇노릇하게 지져내고 한 면에 청양고추와 홍고추, 계란물을 올리고 뒤집어 익힌 후 불을 꺼주세요.	O O O O O O O O O O O O O O O O O O CV_INGREDIENT CV_INGREDIENT O CV_INGREDIENT CV_INGREDIENT O CV_SEASONING CV_SEASONING O O O O O O O O O O O O
7. 접시에 해물파전을 담고 전간장을 곁들여 주세요.	O O O O CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT O O O CV_SEASONING CV_SEASONING CV_SEASONING O O O O O
(간장 재료에 송송썰은 청양고추와 잘게 썰은 양파를 섞어주셔도 좋아요)	O CV_SEASONING CV_SEASONING O CV_STATE CV_STATE CV_STATE CV_STATE CV_INGREDIENT CV_INGREDIENT O CV_STATE CV_STATE CV_STATE CV_STATE CV_INGREDIENT O O O O O O O O O
1. 불린 미역은 먹기 좋은 크기로 잘라주세요.	O O CV_STATE CV_INGREDIENT O O O O O O O O O O
2. 굴은 소금물에 넣고, 이물질을 제거하며 살살 흔들어 씻은 후 체에 밭쳐 물기를 빼주세요.	O O CV_INGREDIENT O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
3. 무는 사방 3센치로 나박 썰기 해주세요.	O O CV_INGREDIENT O O O O O O O O O O O O O O
6. 기호에 따라 소금으로 가감해 간을 맞춰 맛있게 즐겨주세요.	O O O O O CV_SEASONING O O O O O O O O O O O O
3. 다진 돼지고기는 키친타올에 올려 핏물을 뺀 후 볼에 넣고 다진 양파와 당근, 청고추, 홍고추, 실파, 양념 재료를 넣어 치대어 소를 만들어주세요.	O O CV_STATE CV_INGREDIENT CV_INGREDIENT O O O O O O O O O O O O O O O CV_STATE CV_INGREDIENT O CV_INGREDIENT O CV_INGREDIENT CV_INGREDIENT O CV_INGREDIENT CV_INGREDIENT O CV_INGREDIENT CV_INGREDIENT O O O O O O O O O CV_INGREDIENT O O O O O O
4. 새우는 키친타올에 올려 물기를 제거해주세요. 앞 뒤로 밀가루를 묻힌 후 칼집을 넣은 부분에 소를 평평하게 채워주세요. 밀가루를 묻혀 가볍게 털고 앞 뒤로 달걀물을 묻혀주세요.	O O CV_INGREDIENT O O O O O O O O O O O O O O O O CV_SEASONING O O O O O O O O O O CV_INGREDIENT O O O O O O O O CV_INGREDIENT O O O O O O O O O CV_SEASONING CV_SEASONING O O O O O
6. 접시에 새우 동그랑땡을 담고 전간장을 곁들여 맛있게 즐겨주세요.	O O O O CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT O O O CV_SEASONING CV_SEASONING CV_SEASONING O O O O O O O O
4. 시래기가 부드럽게 익으면 된장을 풀어 간을 맞추고 대파, 홍고추를 넣고 끓여주세요.	O O CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT O O O O O O CV_SEASONING O O O O O O CV_INGREDIENT O CV_INGREDIENT CV_INGREDIENT O O O O O O O
5. 마지막에 불을 줄인 후 들깨가루를 뭉치지 않게 풀어 넣고 한소끔 더 끓여 완성해 주세요.	O O O O O O O O CV_SEASONING CV_SEASONING CV_SEASONING O O O O O O O O O O O O O O O O O O
2. 관자살에 붙어있는 날개부분과 내장을 분리한 후 내장은 제거하고 관자살의 곁면을 둘러 싸고 있는 얇은 막을 벗겨주세요.	O O CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT O O O O O O O O O O O O O O O O O O CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT O O O O O O O O O O O O O O O O O
3. 관자살을 소금물에 흔들어 씻은 후 물기를 제거하고 0.3센치 두께로 썰어주세요. (관자의 날개부분과 꼭지부분은 소금물에 흔들어 씻은 후 적당한 크기로 잘라 찌개와 국에 이용하시면 좋답니다.)	O O CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT O CV_SEASONING CV_SEASONING O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
4. 달군 그릴팬에 올리브유를 두르고 쇠고기를 올린 후 앞 뒤로 익을 때까지 굽고 표고버섯, 미니 새송이 버섯, 관자를 올리고 약간의 소금, 후춧가루를 뿌려 구워주세요.	O O O O O O O CV_SEASONING CV_SEASONING O O O CV_INGREDIENT O O CV_SEASONING O O O O O O O O O O CV_INGREDIENT CV_INGREDIENT O CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT O CV_INGREDIENT CV_INGREDIENT O O O O O CV_SEASONING O O CV_SEASONING O O O O O O
5. 접시에 구운 쇠고기와 관자, 표고버섯을 담고 명이나물을 곁들여 주세요. 	O O O O CV_STATE CV_INGREDIENT O CV_INGREDIENT CV_INGREDIENT O CV_INGREDIENT CV_INGREDIENT O O O CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT O O O O O
(기호에 따라 명이나물 또는 장아찌, 묵은지 등을 곁들여 드셔도 맛있답니다.)	O O O O CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT O CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT O CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT O O O O O O O O O O
4. 볼에 으깬 두부와 브로콜리, 양념 재료를 넣어 무쳐주세요.	O O O O O O CV_INGREDIENT O CV_INGREDIENT CV_INGREDIENT O O O O O O O O O O O
